itching,skin_rash,nodal_skin_eruptions,continuous_sneezing,shivering,chills,joint_pain,stomach_pain,acidity,ulcers_on_tongue,muscle_wasting,vomiting,burning_micturition,spotting_ urination,fatigue,weight_gain,anxiety,cold_hands_and_feets,mood_swings,weight_loss,restlessness,lethargy,patches_in_throat,irregular_sugar_level,cough,high_fever,sunken_eyes,breathlessness,sweating,dehydration,indigestion,headache,yellowish_skin,dark_urine,nausea,loss_of_appetite,pain_behind_the_eyes,back_pain,constipation,abdominal_pain,diarrhoea,mild_fever,yellow_urine,yellowing_of_eyes,acute_liver_failure,fluid_overload,swelling_of_stomach,swelled_lymph_nodes,malaise,blurred_and_distorted_vision,phlegm,throat_irritation,redness_of_eyes,sinus_pressure,runny_nose,congestion,chest_pain,weakness_in_limbs,fast_heart_rate,pain_during_bowel_movements,pain_in_anal_region,bloody_stool,irritation_in_anus,neck_pain,dizziness,cramps,bruising,obesity,swollen_legs,swollen_blood_vessels,puffy_face_and_eyes,enlarged_thyroid,brittle_nails,swollen_extremeties,excessive_hunger,extra_marital_contacts,drying_and_tingling_lips,slurred_speech,knee_pain,hip_joint_pain,muscle_weakness,stiff_neck,swelling_joints,movement_stiffness,spinning_movements,loss_of_balance,unsteadiness,weakness_of_one_body_side,loss_of_smell,bladder_discomfort,foul_smell_of urine,continuous_feel_of_urine,passage_of_gases,internal_itching,toxic_look_(typhos),depression,irritability,muscle_pain,altered_sensorium,red_spots_over_body,belly_pain,abnormal_menstruation,dischromic _patches,watering_from_eyes,increased_appetite,polyuria,family_history,mucoid_sputum,rusty_sputum,lack_of_concentration,visual_disturbances,receiving_blood_transfusion,receiving_unsterile_injections,coma,stomach_bleeding,distention_of_abdomen,history_of_alcohol_consumption,fluid_overload.1,blood_in_sputum,prominent_veins_on_calf,palpitations,painful_walking,pus_filled_pimples,blackheads,scurring,skin_peeling,silver_like_dusting,small_dents_in_nails,inflammatory_nails,blister,red_sore_around_nose,yellow_crust_ooze,prognosis
0.5516094211230486,0.7924282948758448,0.018180338955542497,0.4437325320306943,0.7768981274806434,0.2900953094865101,0.7884850329217007,0.9555966893854109,0.8076433410458931,0.8764344515046869,0.0886850700149946,0.6010790691474002,0.10229192520355435,0.40427926364914324,0.772014427478753,0.7594633246593595,0.4134145724391922,0.19486137357683242,0.5983634016574769,0.05684360373290176,0.21788885235756839,0.4557521642430229,0.9970654623818853,0.7108559435507668,0.7749087363860496,0.09536997013707038,0.8913071514015184,0.45797847813536663,0.5342856516043194,0.6027356843246807,0.566314473002083,0.500731560731142,0.5595961792189744,0.8676350916785092,0.21033534085752326,0.6166725471267333,0.4505352027599836,0.47140180215510497,0.2555833783208765,0.103846346871735,0.7633680899668223,0.2841204486698887,0.11231006650559683,0.3799157375405693,0.9001333225199311,0.3236895721465215,0.012370765091945124,0.9057816162043373,0.022736731813424726,0.1331061273599461,0.6131716341038971,0.7449788980609947,0.05023892891372672,0.1778661338520121,0.33799588928273616,0.21003693613900676,0.5051754260477741,0.932209462942618,0.9502998022810643,0.01922059624787309,0.7564735137932695,0.9518806421805238,0.3972659490682149,0.11186456356690777,0.40855133416522915,0.08536598397273121,0.21608651578521243,0.25013128568817933,0.8865542055430907,0.8605612400318805,0.6453576431271526,0.5523446376783645,0.7715198176788782,0.838151731097345,0.16371027860509124,0.05605826211154086,0.5818663939732904,0.18442989437292656,0.1596146250697844,0.9767496947928218,0.1343329083942103,0.21463546982118975,0.12763254098904475,0.4352917187526708,0.1838676077489032,0.5809647168687311,0.14101170982899358,0.8857799502672445,0.8456219259166384,0.6315096694074199,0.26937994777447194,0.40023818884743867,0.6518222741177174,0.22732514471496867,0.14961914719709557,0.4469576576303672,0.4655681753386569,0.5970642729260099,0.8088462408613928,0.19497011001998565,0.4169494316695569,0.4852729940939454,0.5510086937567045,0.58907779823425,0.61603869741063,0.6289412489761221,0.07534276354824965,0.8762875684236637,0.4123151667661161,0.8747598330668529,0.14211729816982166,0.6854439139035329,0.4514262860142212,0.5954521892409961,0.7965758632369385,0.7241229815372047,0.1885626098710952,0.5844714631113901,0.6024811589902376,0.6745424932886172,0.7560423886993548,0.17130943969120016,0.344193200686999,0.3112124997111284,0.039907763912846006,0.3900182290528027,0.11974617953910338,0.4655260664445324,0.13943571056787096,0.24843663582496245,0.5872321710572388,0.13975263632499502,0.10281536265771485
0.6676182195774705,0.3891029839177418,0.5610771956895824,0.8413228736525382,0.07080442997626746,0.69646518646452,0.3783649528705074,0.771649296860911,0.8333636608042353,0.3729472837191983,0.14774987740018142,0.9138259001044112,0.03596279919976186,0.6372448113050849,0.5715273485297363,0.08149034193970406,0.3268963411755761,0.20684842841261153,0.6762234765169245,0.06901854804607721,0.625796611392572,0.05405125554531687,0.2491064153608622,0.47147262234101983,0.8222718120523994,0.7416805628367652,0.9089126696418887,0.5789433139720902,0.7218195935880604,0.37197225600639916,0.6627321023675206,0.5576387396110888,0.4612117197218958,0.353911910747556,0.12316511775507388,0.06902710109607779,0.7218266075170762,0.45146626075635987,0.10082008606631598,0.11122757906444836,0.11675757731172398,0.8340883618095642,0.35031340409366196,0.2916770295060723,0.25064856840616345,0.4422900796326088,0.6679286107420823,0.08220598306250426,0.23720428012959338,0.25956225380022946,0.6589913808771207,0.759421458480973,0.8681788848374179,0.24047797474674737,0.9752659603670419,0.8443151910872837,0.28230731144986054,0.9616105752843002,0.8233463364815848,0.7035029669354357,0.49113020669430296,0.051094597091792315,0.768960289053492,0.9327714659990645,0.43522564670819774,0.30279295551901386,0.35427558633817136,0.24842715555847095,0.9452571526897895,0.274686517332422,0.01920050802662343,0.4308194291098071,0.4616505226697446,0.369664906694009,0.5674912163175584,0.31092801956424365,0.9308962389275889,0.3277893584412964,0.31796765049790854,0.04549470366408981,0.1906064014761516,0.3861178727553394,0.4819680829475378,0.8656023959849427,0.023319778206611352,0.6757779626177515,0.3280765730036438,0.5986181311177042,0.439277060254872,0.25267845251014565,0.7578251116757874,0.8422910557581573,0.9993385677208326,0.39804495783506455,0.4850745841484605,0.37374617028803636,0.4345837084914598,0.710091754826174,0.512610382107695,0.03660322344749578,0.6560767613257092,0.8016117159238066,0.5075774461391952,0.3391577058291817,0.15638266787936272,0.5682817102459089,0.485092189037737,0.8283859300044364,0.9818841281498948,0.9350764676764108,0.11864368045750373,0.6024353572406547,0.3198506216291225,0.9904152056768476,0.31791632376056667,0.7216027432842411,0.8831289768568731,0.7691567848693928,0.16132428035951707,0.6495279420575872,0.9141939322455983,0.2641150335494098,0.1923823932916089,0.658917344299464,0.42379762805651455,0.03398726421115161,0.24561127849675346,0.42984004635696405,0.47089303321774356,0.5807025957310513,0.15174522653693756,0.1426972428433656,0.9115571901107505
0.16156946207275802,0.04903948732222574,0.32480022863340186,0.4137739789055066,0.269776313212967,0.72486333497763,0.6299550415582965,0.27651975296829856,0.041253802115516436,0.8326393995588525,0.5297716381846407,0.21939614881309366,0.08555211794828044,0.4293278299356702,0.9633007819934956,0.6542651868080611,0.25383123720861567,0.05470666663375112,0.0827140324540977,0.6050388051602247,0.43396401190881084,0.6082610553018182,0.6087674556325997,0.4604790395298999,0.7124559999827801,0.7299705734212885,0.6897896569921778,0.4359411708136198,0.022717321800660994,0.48583988862661676,0.6020966087997589,0.2712780099053682,0.5226698166262069,0.18587421370683466,0.8054225681451812,0.6252575203343186,0.6952237272157362,0.30848061869601817,0.9488056408073858,0.8906670507263778,0.001182030501237552,0.9471288167748466,0.6807596596223588,0.08650463493448057,0.6752362225237943,0.8702036640835982,0.34009524178356143,0.21328176990534697,0.21689607974479053,0.0668048350665611,0.818368501012397,0.5164302315635809,0.7435112110108637,0.2516649307854133,0.38583144362677135,0.47909952584557514,0.7322899144995113,0.22933946421339435,0.06791050948928123,0.29440604425766337,0.7897140893193757,0.31647865823904087,0.7286823855198453,0.029405623754443888,0.06413027239957514,0.7008270298049102,0.05202896279074687,0.10227234687792297,0.01781661540770596,0.31803672186386855,0.04446400907487269,0.3851853417121013,0.8265158714050731,0.6026332704794476,0.7312487252607134,0.13551929709931498,0.6950336020460806,0.3784213354183079,0.7464275781823921,0.4864303639569273,0.10549123471673072,0.6079110846819364,0.7852784550848417,0.8286548797099902,0.8795396113409487,0.7728231297945041,0.19168445352705055,0.8137276991672557,0.4119696704632587,0.2388772749683984,0.5334977832460058,0.6087131896742294,0.12625796471015904,0.2164533593882132,0.18729978316087015,0.13594789993689638,0.6185124842286419,0.045054156348715124,0.8902480915158248,0.9164916250038299,0.41989533744468954,0.7942124009118737,0.4274903023378325,0.5351557795159062,0.539693717524472,0.329722426186871,0.02467624907453536,0.2877758158203031,0.9162951027682504,0.004599912357768576,0.683321851326529,0.11317515219935514,0.7806742459153723,0.3400796963910919,0.4304978060214437,0.7116852608327925,0.32327534766536214,0.3700779377226914,0.5980318188754312,0.4706419435523448,0.6595897134543612,0.8264891446061116,0.6755143633247536,0.07350928055096806,0.9852755583897902,0.6329741834589783,0.6070606544558073,0.9105011481031684,0.30462537750195684,0.35948123695808465,0.572140006200141,0.1102608960792254,0.5536314544015617
0.9960681655912464,0.7884704158281727,0.08068267245370109,0.3703886229805815,0.7143255381038911,0.8479852504129971,0.7945433315667283,0.002292201983827069,0.3420439501084871,0.7256009751834303,0.024808949236699185,0.9321646303684594,0.7787187250300837,0.5902468871676033,0.2625587046622181,0.36420483889820165,0.7361889342082576,0.8218279978879935,0.537075137847121,0.5902064038337261,0.4404735326385324,0.8744604920732849,0.9379080846251882,0.9290396376980922,0.27555614496258063,0.5557618975940498,0.6257614882853025,0.2405692846024281,0.24806762842876795,0.7502437057441992,0.6741488250656259,0.38562891787333897,0.9014262262058067,0.281803116713483,0.826334692362377,0.059259926446817324,0.9391685600235862,0.8444260697621074,0.8775330477515849,0.07584589846594136,0.4857854292959072,0.12063113353402388,0.3965617908278056,0.04445097753269389,0.22821119867277084,0.666854858135292,0.843871692758302,0.42878762689087946,0.6428483082350759,0.5815188986465911,0.3269514928088286,0.3676078791816968,0.5841222601692934,0.9328148593900513,0.27462285780263695,0.4465621139414421,0.2897202101659804,0.10518311117570933,0.5426665425433493,0.38520475486520156,0.09111815864296058,0.9005739867563683,0.7418473568858029,0.5194222231537245,0.9272032885410578,0.10765372368738024,0.14417075611822017,0.8409164919513122,0.41359974232741115,0.035953422345228025,0.28896187005032903,0.9232816297004367,0.8150947007214288,0.4646059863115797,0.26635999884539885,0.5074479119518153,0.2777675788793549,0.9002766332619127,0.7755176373908315,0.6031488397532889,0.7357611129476254,0.15724861506877486,0.7573380226075893,0.30571137184032127,0.13597904660219573,0.5580525447365581,0.4515726133691931,0.39282835580776476,0.01817070769230633,0.4772832634147949,0.23864356787874574,0.41306563257333795,0.2903789173842586,0.5596559894046126,0.02841783519089569,0.7820721942155301,0.31203170418860027,0.631243935375368,0.617124698475902,0.26637431382835364,0.5987116133715848,0.26061588042827455,0.10461153194374839,0.7770283020058304,0.5354451593179463,0.10904264110388096,0.03435894798517569,0.5890789808375494,0.15595804432536076,0.725667807755502,0.7790725207856402,0.38302400000739545,0.7057184320843898,0.25920251516164294,0.9325998874593414,0.7344169381356855,0.35723933813798026,0.5659500388041824,0.7606104885284711,0.8670303728108998,0.3574514599586113,0.8300041400745553,0.9646313600434079,0.4062131818589848,0.5230464042948019,0.8482969323374846,0.09333347706788142,0.9063632130661465,0.20892922294112903,0.6405487279765114,0.3961811527211553,0.6790912714099996,0.09882748188078894
0.1481255834417996,0.3287461317986915,0.3048503310612274,0.7181576773472328,0.49456728095223734,0.9229987827251404,0.6989261449373125,0.9683937241882545,0.6097312453019192,0.38640171881412433,0.49907514074954973,0.34652995386399654,0.15044189121152496,0.36973691137513776,0.10270903486773852,0.7823474070796134,0.10308277000839461,0.8268142396454313,0.11147213516050047,0.2196012202365245,0.35399259871110844,0.29324241371157656,0.34054875202738943,0.6346449652947651,0.3224558356469096,0.17680938809442526,0.8100626015361322,0.5313347930487877,0.886311569861684,0.9385320796005603,0.0386588709995217,0.18424999397127806,0.767351984055034,0.42247702210720206,0.27213691113201,0.5313312547320125,0.03437992377067378,0.3597180206276871,0.5442670117600908,0.30198844212340137,0.511282427522625,0.7925695478426065,0.4358349026984203,0.6684344006509505,0.10253958328993085,0.22843373804687306,0.37576148157686007,0.209011494458622,0.3524952041648719,0.36946641529003177,0.46517019192641407,0.14828773301748222,0.6224979664167357,0.7894169547150572,0.11979358451308453,0.9044502502104357,0.37640774695272217,0.34940960752037886,0.7911151956391657,0.19634140888766516,0.1372105393361721,0.5001792567973742,0.10941445504401404,0.5648891029741938,0.8710074525103766,0.6894163893906246,0.89451126885316,0.950364502178581,0.9742888280784032,0.5113338562971803,0.28624036916761475,0.9597302896492661,0.6073705502515606,0.31727279132123243,0.9042962609191939,0.9521238582356473,0.5374603436179534,0.07749151199202764,0.27733259701055146,0.3407633893603713,0.8551258096529492,0.5873921229282818,0.19046302980219343,0.1719988978531397,0.529753954614706,0.43868749360408454,0.20867535349348032,0.3255000375848759,0.3815090586408836,0.571173131673234,0.05268140574364688,0.9747821448153092,0.35872464341666044,0.8636909190041633,0.23557622764628638,0.5787179206946165,0.3180345831198761,0.7086940374743838,0.9960695238742047,0.04718536746419566,0.27852732592136376,0.8667644419011392,0.5257310171249734,0.7577989185951258,0.9335134636588649,0.5302418736265483,0.46419060699394454,0.9802298010034033,0.6108043591229599,0.49590415342880223,0.3898409201988525,0.16467394565778004,0.5151253933325868,0.5635254693922167,0.023314719416581253,0.08414982752351707,0.5922689132097017,0.7786587463938445,0.1851090010657458,0.8865476941855605,0.9990898798480617,0.8364852035298015,0.3023562638202514,0.7657863804324592,0.4546037215989692,0.14270597847410382,0.8898013963675636,0.6742304541055619,0.6942371597123475,0.12887635326611302,0.6702143021186064,0.9917806298549157,0.35580419760133153
0.7254389513126166,0.036783555249894295,0.38575673683251743,0.14315060859863926,0.2509122261316382,0.8582826768319483,0.9380716807908615,0.10251651019707542,0.22366985589656574,0.7971575859293858,0.32695127278136804,0.7686501570192192,0.7120557441700428,0.3142893637689843,0.43559272080416944,0.5518915648653278,0.8185459972227735,0.8362593053203138,0.7738253923216708,0.14672132794439086,0.044723515585747387,0.03372300911793935,0.2209294685267854,0.7431845204200698,0.7341925984595433,0.3917915327803393,0.37385501116457875,0.3607742842253019,0.02289793977958887,0.764535013968619,0.8051506739031625,0.1480975345918285,0.09879146421280205,0.8040766864718789,0.484385410243108,0.7449862823543053,0.9583318302160877,0.59646536246357,0.6291300123262101,0.9346351750117359,0.7279299432931593,0.366865887124453,0.8518660271509481,0.05650106372830488,0.7022665712429831,0.08868792150521954,0.2725689143642027,0.9813774783192918,0.470431770094497,0.1008263339130202,0.18491143977231184,0.7409321125595649,0.9722147160079773,0.4287667969204243,0.19833677067022681,0.5055358733034625,0.16533482647900233,0.34141453072800854,0.5905452859874893,0.7601858122688131,0.6453899409044858,0.36302523276964305,0.9455744233843171,0.7808112958144392,0.690184601773059,0.40474857182208845,0.3440611557015619,0.7065171038811625,0.6226317022619972,0.3259444383254053,0.5560898606830049,0.7446923259078493,0.7949093158770213,0.6661566136429101,0.1689407106180656,0.35867397196100304,0.654216010109782,0.9382708216122019,0.5044926864968883,0.39565285697281716,0.9217708978734493,0.8679008236924131,0.5337014411757867,0.6378497270044071,0.8723009748592213,0.1032414210158018,0.2569784317973509,0.1749201211211533,0.10990514839653709,0.8445046055877249,0.23097187065074942,0.7087833292429628,0.10073252293246637,0.1991911175520763,0.5507366141684312,0.08953711840356782,0.24797231831127342,0.6589591615422152,0.46144587446368646,0.9047241206593389,0.14964570297709556,0.2243227005434929,0.20891390124063214,0.7056536303978346,0.13486448804688744,0.31230278031515657,0.9222425494797838,0.1237276132539743,0.6816026827178095,0.7077423290743824,0.5209024991007843,0.4436406750166303,0.5371684436006731,0.34119868928242814,0.03831893759709981,0.2716586847474496,0.8043194893130441,0.2627081300843971,0.369592352028138,0.3118953882627228,0.8925055195666396,0.24752187999413455,0.5249412816271933,0.2900843431817225,0.8462410489432164,0.34263847471649966,0.04938407643617204,0.9000352232467106,0.3067482820964017,0.4279505369429817,0.018014678592999767,0.08937118841131231,0.7651656003291472
0.1793978606493063,0.8921840612038875,0.5175197732758791,0.8772299465704871,0.368690425990462,0.9117811764487588,0.5263533038216205,0.8531112118210546,0.43713363300241204,0.9679833028065364,0.2284263008559816,0.8979871883395776,0.5471627727785104,0.9075937220102093,0.7763693022181597,0.6408268479070737,0.013733673513113498,0.9785006934417402,0.7853682494756015,0.6443243121504175,0.8175544453782775,0.23488175456215377,0.4240523312470825,0.6621669087806857,0.15979496163570095,0.2939851442374434,0.36207778651972444,0.9061714594421231,0.832597610172074,0.891622627509237,0.37969364085891966,0.4588551452915771,0.5592651359830952,0.018179609593791723,0.6944412797955304,0.9378720591590373,0.21121980161408083,0.6364165804325516,0.2554744408387991,0.08021454548046525,0.7479093480932221,0.8062635773882891,0.7935617001358348,0.16271316167083005,0.21995157601921633,0.12072389997649735,0.23740089849190438,0.05448284440094131,0.26408561214973436,0.5656377450780586,0.5585039794815545,0.9897526830297302,0.9261765868341152,0.2067801264471345,0.17055275442479534,0.10341743378485257,0.5398611557120849,0.5345792768640176,0.2876345690115798,0.05268943442201768,0.11618674819854402,0.9406225036406991,0.4931427599084164,0.5907620575990485,0.7939240034580402,0.6678681818831994,0.7065436173956935,0.3674919329520874,0.26134302252077746,0.9439001856810446,0.31098837126994794,0.31689330738722,0.8357201965064199,0.6064134794607277,0.18235745795987923,0.5194209501918322,0.6536958119388108,0.48612689027242306,0.18287573779371946,0.1763044953658609,0.18448321798015854,0.8490058666445808,0.9258609228816076,0.5227367418473591,0.002311149121971723,0.1975747638583667,0.4398938855420229,0.0015030017072350521,0.5759539614206033,0.2126404339588267,0.01535281668161026,0.9689191325744813,0.4603857970875327,0.39160879239788327,0.7951165548151676,0.13114015578407645,0.490925267194386,0.8254858829312307,0.13377742884130395,0.4270116109597152,0.8175204285179446,0.12039209748497082,0.8547555867379629,0.3122715771141199,0.6359501898158219,0.08933024513351628,0.6528001659272807,0.6681171204510152,0.5523363964501501,0.36480728352802594,0.35623915706388887,0.33315976306402584,0.23296696627385471,0.7560346825689195,0.2088657772542032,0.9798018026630574,0.5122594921099427,0.4990153649902296,0.9299195025702324,0.9340397825788864,0.44375181280930576,0.14715514966914478,0.07063277762782183,0.6245685651746495,0.1769090554776347,0.3385572366229189,0.9729535453651577,0.547064208693597,0.7665082234999835,0.4636447876250145,0.007971509128194776,0.14123201328083224,0.9112697665780713
0.5763561339787322,0.5442902600412216,0.25561015850017677,0.9556509642620337,0.3335317910469042,0.4975959916889483,0.525628912631043,0.4235997415138988,0.8823769946175501,0.6115490053775107,0.8330622921066005,0.019161558715214966,0.4349199896195063,0.5055174251052865,0.7498716040441072,0.43785591252912204,0.713579869043297,0.38488966586685913,0.6194566008688507,0.8930755132900696,0.7629346505811678,0.017938990592415105,0.05964374261576355,0.772472067780839,0.7458730893467369,0.8559384415849122,0.2345801301659972,0.2764361593690473,0.8468383870374913,0.6896231819307171,0.7217954962268917,0.2564895799025436,0.7652202010923842,0.19525580768993844,0.22301363230047144,0.04418104627949693,0.34209044456776105,0.9759490957241067,0.4389071034575509,0.22195084879922344,0.929179792459227,0.7219976839815482,0.1795370134302554,0.7935640312638627,0.9027795761901489,0.41703309416571277,0.7454914326008425,0.2737893775740293,0.7729326644657867,0.2892588997916141,0.20652795460859386,0.694829016130938,0.12499744800924129,0.29043750957745695,0.9383112304215684,0.30361737831132285,0.7166758040859034,0.34682562936353456,0.4859303844069168,0.006003743215476698,0.07777212532745714,0.7967868680071,0.21420911979019153,0.6792938784745245,0.5810848555314099,0.2701844962377843,0.0959021519599661,0.5433848284897546,0.2898424056367981,0.24452963705766395,0.5989876406340615,0.7709554695255492,0.22599781604405988,0.8160032714579362,0.17827659567764698,0.503755636820854,0.2338343014100931,0.05691375824478373,0.4481389993349456,0.9295775169119096,0.5306233378591676,0.4636517718870572,0.6016883628613636,0.7732872900980654,0.18379956589682211,0.8185225314459654,0.40464496179890286,0.641005181171,0.43551836281925904,0.7985455789527544,0.9736704120841527,0.31046438573312785,0.772693445378428,0.48129597534649393,0.28961554846869386,0.592649498593622,0.8896111161182034,0.13717021668047225,0.3691581315535184,0.6100142888896297,0.27051260234884444,0.036841104498155364,0.823776575807041,0.8065882658866861,0.4882186343085755,0.35915836305423376,0.6581675281924461,0.35401963124309554,0.9187418636444749,0.0029780103304231087,0.07534640883531973,0.7877224823019809,0.3944541522850631,0.40204431099211546,0.1337697138965085,0.638018421803366,0.8289186161017507,0.566454756421125,0.6111999762297601,0.695852493064719,0.5646534011206266,0.06301312548235238,0.14776699119635506,0.5234222984796016,0.5390878645603027,0.16967218197872513,0.4234874757610313,0.29999885006989113,0.9548248383911689,0.9507810584695435,0.718243745298026,0.5741443828623961,0.4944057625702769
0.8696722381834547,0.26768219083431444,0.4654724339672607,0.8041366014232652,0.8411296194233052,0.48720158628705446,0.5520859055435487,0.42729977154845145,0.8713513665212801,0.926374410568649,0.24943292694568764,0.8692200604305745,0.886700358619861,0.4637591722790585,0.6494243296863532,0.6064787181863188,0.1674245458497038,0.5317555243336007,0.019601891779455483,0.7741482020785312,0.4393942058501037,0.18300640230944432,0.32260176332793866,0.6344974503432136,0.07834718326898626,0.4668341001014834,0.9002725712196551,0.6896722940469802,0.670781171302549,0.5706450665289583,0.7987014540536255,0.2189130249575929,0.5251775876383512,0.7363708632738902,0.4231410719304127,0.05466247910190847,0.679914030118259,0.9397145375803606,0.4642676109576507,0.8132977783086652,0.0479801280336023,0.3145308311455217,0.409395583487288,0.9747212731021576,0.8380443489609306,0.7279627861497631,0.12266522687587267,0.6140942041941255,0.3949573576283233,0.007045535027738081,0.27198582267166804,0.6673770573946614,0.04905570014179583,0.2929974084711846,0.8621454184965227,0.2184018809107643,0.7375207728236338,0.9540698197580649,0.2629566427458834,0.3129626939020329,0.06711987790445106,0.027564920889191158,0.017730493231964628,0.6925635104093126,0.4405234559133021,0.7236115864804257,0.696953228281438,0.28300167837161005,0.18719964292137992,0.9468543122751847,0.910068617308747,0.5068594203808987,0.34210991275107383,0.6580844479931881,0.8242714272149178,0.8422560835250751,0.7052881319263719,0.1736897581543484,0.49931035170020677,0.20261111950058985,0.508604448922211,0.7530857966484706,0.7279701881690192,0.027162526684097466,0.5735029136020405,0.7191895381876134,0.802284839074626,0.6359923612397518,0.14324194908715426,0.34650372043323574,0.0765692743399895,0.2281192712696033,0.8504109388736388,0.9140676479100519,0.5121207298805718,0.42043084053671165,0.6865800594508404,0.3176745328126721,0.5842492474501845,0.11592312981577668,0.6424184650097527,0.39060715941830015,0.7647055428558889,0.47293163190289966,0.3159508644804798,0.6437440173745023,0.4400826662897305,0.5821032201840184,0.8872495653015536,0.3206041849373593,0.8769432705353903,0.5580262013739185,0.39965751169614283,0.5640801464461782,0.9185180630838837,0.47336924947553294,0.08939399090005928,0.036878238724290635,0.750064639520658,0.6187301633213231,0.28315082262181235,0.03152013331548975,0.17266555156308439,0.7627548122773679,0.8034914630299417,0.612690851258616,0.4605108055750352,0.25075325237055457,0.6684205285488248,0.881295320756497,0.3205902100968634,0.43647277194420875,0.40020866379642606
0.7792135368873934,0.09691524054435763,0.2158463829657261,0.4575161754931286,0.638849878572771,0.09142321700807232,0.32216918107305914,0.7298826864763771,0.1963593806629168,0.5365103699213309,0.052430386864091405,0.12018586143111487,0.024617622466105993,0.6252653312936316,0.7189134841639977,0.013998500751297827,0.0034474455549543537,0.5001727932808129,0.934069112875222,0.8830701671459957,0.35181078114001907,0.20364577012598617,0.2676132886107031,0.47641077335124626,0.8858354333373955,0.6050056451240143,0.763012398020647,0.569786678744829,0.613550149602441,0.767460511743783,0.8828225474081944,0.3956011479094288,0.8513405357488446,0.13612628243187874,0.8587428913013424,0.8881834361586978,0.5204692289193849,0.7351630449586666,0.8854712143695402,0.28583039654872155,0.17253406547552985,0.9411157837402686,0.1467781941841555,0.16011368060926845,0.6669138132099182,0.28624006148609527,0.6846671875982391,0.7243104289889337,0.38408163867222744,0.29707965501377465,0.8673084977992033,0.09669042204740197,0.2384826474586148,0.23666365074508844,0.6314276358867283,0.09708834399512778,0.2978257173301513,0.1511636690836312,0.6506699829795134,0.6066263879552418,0.9961356225452438,0.4542580460138992,0.3126162192906138,0.0757949119350062,0.5586185076190253,0.37782628628932546,0.017817851710774768,0.9447444910480477,0.7125872118279268,0.4499568795136508,0.5694174823894993,0.6953936393699073,0.673997778374518,0.08875018420956293,0.8020434623548975,0.6384435534793632,0.6314926014485143,0.8316833804050926,0.9878026404266452,0.3044983266537492,0.02640598386906834,0.9916965817612254,0.9637781743489992,0.7412100150893771,0.8361633912267448,0.8578029119774169,0.4114075398526309,0.0015293907269547935,0.2613824975293293,0.87823818379507,0.7410716800660562,0.29877846395120244,0.20733853262464108,0.2606099403418006,0.43920616667731227,0.7908633587954439,0.8621573930298977,0.7684849527735277,0.822180261992443,0.32942161970110806,0.9658721193343223,0.866939362637848,0.8935697291207139,0.7455829415503189,0.9271992660331724,0.5088913068645571,0.2926454000328801,0.890603034126896,0.7551076579446846,0.9230711325654957,0.028625253786075056,0.32452776855421084,0.5757141508491123,0.845885875807773,0.48230216648058055,0.9397798933608204,0.8637339657211786,0.6811340639548125,0.28153910853551,0.7967816288619382,0.5775180939517903,0.956291957243482,0.7684389757643136,0.11924343401805904,0.8950741035580106,0.4319121944774196,0.27313211214319066,0.10328662900737229,0.46694731816731605,0.20555360494091035,0.9999431635122111,0.43092720559600395,0.7610354699616261
